date,lat_dd,long_dd,date_lag_0,lat_lo,lon_lo,P (dbar),salinity (psu),temp (in_situ),DO (umol/L),DO (umol/kg),pH,pCO2 (uatm)
9/5/2005,44.27083333,-124.2280556,9/5/2005,44.27027,-124.217822,57.99033982,33.63506733,7.52495965,67.03238921,65.29937274,7.470719965,1588.268032
9/5/2005,44.14027778,-124.2788889,9/5/2005,44.144144,-124.270627,73.35360994,33.71626256,7.616833783,51.12826486,49.80055186,7.417563164,1802.804667
9/6/2005,44.01138889,-124.5319444,9/6/2005,44.018018,-124.534653,137.5797435,33.78961121,7.601071875,89.435492,87.08289459,7.593815978,1173.246167
9/6/2005,43.96944444,-124.3011111,9/6/2005,43.963964,-124.29703,97.02382602,33.78924131,7.73520581,87.18197536,84.9057052,7.578694254,1222.824369
9/6/2005,43.93972222,-124.3213889,9/6/2005,43.945946,-124.323432,106.6196301,33.78805581,7.680198826,86.38530488,84.12564016,7.579589461,1218.658447
9/6/2005,43.91638889,-124.3008333,9/6/2005,43.90991,-124.29703,104.9584405,33.78284298,7.712080815,90.75361755,88.38109243,7.587453279,1195.437014
9/6/2005,43.93361111,-124.2694444,9/6/2005,43.927928,-124.270627,88.60417697,33.7898299,7.795504007,98.26871404,95.70735712,7.603557823,1151.486074
9/7/2005,43.75222222,-124.8972222,9/7/2005,43.747748,-124.90429,806.8183735,34.27678087,4.390425714,37.35989011,36.23988066,7.553952464,1216.375012
9/7/2005,43.82638889,-124.8580556,9/7/2005,43.81982,-124.851485,398.8455168,34.11825687,5.916205228,62.45895568,60.71584917,7.593954,1145.579528
9/7/2005,43.84777778,-124.9116667,9/7/2005,43.855856,-124.90429,519.5730178,34.141645,5.511034333,56.07401987,54.47592499,7.582954145,1164.889192
9/7/2005,43.31694444,-124.9916667,9/7/2005,43.315315,-124.983498,838.9410855,34.29101445,4.22013748,37.50620612,36.37546702,7.554350735,1207.869879
9/8/2005,43.44333333,-124.6280556,9/8/2005,43.441441,-124.640264,216.8803919,34.02732312,7.179528772,83.08187164,80.84827783,7.617922782,1103.007382
9/8/2005,43.2625,-124.6044444,9/8/2005,43.261261,-124.613861,132.9794215,33.90617999,8.08976453,116.8404792,113.7673042,7.642603384,1046.402912
9/8/2005,43.075,-124.6594444,9/8/2005,43.081081,-124.666667,154.268998,33.94056134,7.973412445,110.2650495,107.3499448,7.632929907,1068.481536
9/8/2005,43.04694444,-124.6038889,9/8/2005,43.045045,-124.613861,115.8697246,33.84289525,8.309423767,131.0833685,127.6559589,7.658482867,1009.015901
9/9/2005,43.03,-124.5994444,9/9/2005,43.027027,-124.587459,102.4888315,33.91970565,8.058749808,116.1708804,113.1290795,7.644204379,1045.411534
9/9/2005,43.02416667,-124.7519444,9/9/2005,43.027027,-124.745875,171.7834356,33.95864938,7.862270956,108.3638447,105.4875839,7.643852115,1038.027809
9/9/2005,43.02833333,-124.7777778,9/9/2005,43.027027,-124.772277,168.4704116,33.9556616,7.991377834,109.4988927,106.5963389,7.644860181,1036.653337
9/9/2005,42.90111111,-124.8291667,9/9/2005,42.900901,-124.825083,226.349052,34.00977286,7.432026925,100.7967464,98.08761485,7.646163607,1025.043177
9/9/2005,42.73666667,-124.6180556,9/9/2005,42.738739,-124.613861,79.36026966,33.8738353,7.921606059,125.7415898,122.4635947,7.701025535,910.2304762
9/10/2005,42.22638889,-124.6983333,9/10/2005,42.234234,-124.693069,491.8392445,34.16443144,5.803792842,45.83089144,44.53114912,7.554377035,1246.452108
9/10/2005,42.23361111,-124.4891667,9/10/2005,42.234234,-124.481848,102.6262526,33.80648877,8.0787458,147.2034609,143.3617756,7.765094217,773.207494
9/10/2005,42.26138889,-124.6644444,9/10/2005,42.27027,-124.666667,412.6879805,34.12893469,6.259355391,61.40096539,59.68595472,7.585805704,1164.226842
9/10/2005,42.10527778,-124.77,9/10/2005,42.108108,-124.772277,655.1322046,34.24422251,5.1339675,22.32947278,21.67725344,7.524434141,1326.434332
9/10/2005,42.06583333,-124.7675,9/10/2005,42.072072,-124.772277,639.2354107,34.22873289,5.185292018,22.98809073,22.31862482,7.52612907,1323.834969
9/10/2005,42.12333333,-124.8683333,9/10/2005,42.126126,-124.877888,910.4287309,34.35208035,4.102040686,18.31195285,17.75316653,7.519662536,1306.234959
9/11/2005,42.0675,-124.5647222,9/11/2005,42.072072,-124.561056,175.0652795,33.95844733,7.954403605,112.0561282,109.0818016,7.690914464,925.7908734
8/18/2006,44.63694444,-125.1366667,8/18/2006,44.630631,-125.141914,941.4993379,34.32674352,3.989554457,38.83357403,37.64356654,7.554811545,1196.620035
8/18/2006,44.99361111,-124.5861111,8/18/2006,44.990991,-124.587459,444.4700161,34.1233335,6.047574634,77.6691507,75.48719074,7.598447083,1120.916026
8/18/2006,45.09444444,-124.7327778,8/18/2006,45.099099,-124.745875,463.075454,34.12520465,6.184171611,89.13224099,86.62254927,7.622765024,1053.536883
8/18/2006,45.26611111,-124.8094444,8/18/2006,45.261261,-124.79868,700.9261214,34.20395877,4.72022958,58.13469072,56.42389783,7.583929136,1135.49206
8/19/2006,45.2575,-124.6486111,8/19/2006,45.261261,-124.640264,494.1105839,34.13620173,5.945480143,80.82621661,78.53636581,7.612191558,1079.620015
8/19/2006,45.29305556,-124.7477778,8/19/2006,45.297297,-124.745875,535.7048508,34.15758172,5.487717498,72.46226857,70.39097048,7.602320396,1102.472442
8/19/2006,45.33361111,-124.8122222,8/19/2006,45.333333,-124.825083,713.5710732,34.21929784,4.6481689,51.46042252,49.94219246,7.575767341,1161.955082
8/19/2006,45.49333333,-124.7097222,8/19/2006,45.495495,-124.719472,499.9753524,34.15426484,5.59318172,71.48310705,69.45197682,7.597671623,1119.611823
8/19/2006,45.50694444,-124.5436111,8/19/2006,45.513514,-124.534653,464.5748033,34.11934016,6.039352149,80.18237894,77.92299603,7.605030191,1101.1299
8/19/2006,45.55583333,-124.47,8/19/2006,45.54955,-124.481848,251.9986811,34.0029661,6.66354683,95.32034059,92.73831795,7.636171295,1045.570811
8/19/2006,45.72527778,-124.5233333,8/19/2006,45.72973,-124.534653,193.1162361,33.80561863,7.149997137,102.8631194,100.124865,7.633682868,1058.063412
8/20/2006,45.77,-124.3925,8/20/2006,45.765766,-124.40264,154.5539446,33.74710239,7.232636456,103.9353127,101.1916562,7.631484135,1067.930794
8/20/2006,45.93666667,-124.7766667,8/20/2006,45.927928,-124.772277,536.0241512,34.12811132,5.814774887,74.18983407,72.07377373,7.59663211,1118.57816
8/20/2006,46.12,-124.9488889,8/20/2006,46.126126,-124.957096,1126.15719,34.37186293,3.590497184,42.51294799,41.17305455,7.561589945,1153.298192
8/20/2006,46.29611111,-125.0055556,8/20/2006,46.288288,-125.009901,1139.25857,34.36898279,3.618359473,41.31426239,40.01005287,7.558228884,1162.127672
8/21/2006,46.93722222,-124.8338889,8/21/2006,46.936937,-124.825083,281.6253106,33.94177619,6.72931448,108.655538,105.7041881,7.649518024,1005.015459
8/21/2006,47.00472222,-124.8325,8/21/2006,47.009009,-124.825083,151.6791135,33.69591921,7.23311383,119.4201671,116.2737892,7.675714957,958.1567355
8/21/2006,47.18555556,-124.9258333,8/21/2006,47.189189,-124.930693,252.2920246,33.91400359,6.915543846,96.73468711,94.12390247,7.617949577,1093.446162
8/21/2006,47.42,-124.9311111,8/21/2006,47.423423,-124.930693,1090.431659,34.33418105,3.597289534,50.62364596,49.03738359,7.568664895,1127.066405
8/22/2006,48.25694444,-124.9044444,8/22/2006,48.252252,-124.90429,103.5128074,33.43254605,7.643390177,156.1943323,152.1512459,7.766673387,767.2280554
8/22/2006,48.20305556,-125.1636111,8/22/2006,48.198198,-125.168317,131.371363,33.84027685,6.660710576,115.9973021,112.9301971,7.665828214,978.9787475
8/22/2006,48.125,-125.1355556,8/22/2006,48.126126,-125.141914,244.0686488,33.9617232,6.487639103,114.0946672,111.0089011,7.663502999,972.2659591
8/23/2006,48.12027778,-125.7144444,8/23/2006,48.126126,-125.722772,279.7360033,33.96852216,6.425512052,94.51281417,91.94073022,7.620356406,1081.708614
8/23/2006,47.92722222,-125.685,8/23/2006,47.927928,-125.69637,621.5932024,34.16721743,5.074697905,66.47473977,64.54595791,7.591304293,1123.503631
8/23/2006,47.63583333,-125.3905556,8/23/2006,47.63964,-125.379538,1033.994484,34.33587712,3.685941688,44.46679323,43.0845685,7.557498112,1169.289503
8/23/2006,47.82277778,-125.31,8/23/2006,47.81982,-125.30033,578.0037332,34.17083489,5.143645054,65.09914528,63.2229631,7.5937243,1125.256016
8/24/2006,47.86527778,-125.3022222,8/24/2006,47.873874,-125.30033,433.3112776,34.08468702,5.79312232,83.48889446,81.14717664,7.621470236,1064.567254
8/24/2006,47.68888889,-125.005,8/24/2006,47.693694,-125.009901,155.6542883,33.65329777,7.590671715,135.0012238,131.4529397,7.711087159,878.7030272
8/24/2006,47.39194444,-124.6163889,8/24/2006,47.387387,-124.613861,75.24613799,33.45217315,7.458329939,115.1937558,112.2215642,7.632807464,1069.556941
8/24/2006,46.96916667,-124.4083333,8/24/2006,46.972973,-124.40264,56.75675114,33.32792798,7.638483933,80.31788479,78.26143654,7.474028189,1571.093338
8/24/2006,46.91611111,-124.4875,8/24/2006,46.918919,-124.481848,79.08408012,33.41977093,7.581546247,103.8910995,101.2130203,7.580219892,1215.57736
8/24/2006,46.79027778,-124.5111111,8/24/2006,46.792793,-124.508251,95.03032457,33.43401423,7.616060474,117.7973811,114.7519644,7.635055844,1062.69091
8/24/2006,46.72583333,-124.4808333,8/24/2006,46.720721,-124.481848,93.62611847,33.38968117,7.657551812,118.761907,115.6968787,7.635689891,1061.122717
8/25/2006,46.335,-124.87,8/25/2006,46.342342,-124.877888,941.6554429,34.3064837,3.870990673,43.13566455,41.81382846,7.561424426,1175.303499
8/26/2006,46.285,-124.3213889,8/26/2006,46.288288,-124.323432,106.6749409,33.80181378,7.209262957,120.1236443,116.9725735,7.683757768,943.5706722
8/26/2006,45.96916667,-124.3875,8/26/2006,45.963964,-124.376238,143.4342545,33.75482377,7.253451356,100.4117905,97.76570816,7.611176434,1121.981073
8/26/2006,45.7575,-124.0772222,8/26/2006,45.765766,-124.085809,77.42081702,33.5560578,7.502850057,101.9008885,99.26349808,7.587188233,1196.438442
8/26/2006,45.49388889,-124.0533333,8/26/2006,45.495495,-124.059406,70.43345613,33.4973754,7.615348716,91.29806258,88.9432695,7.531957586,1368.59792
8/26/2006,45.29583333,-124.1752778,8/26/2006,45.297297,-124.165017,122.3826701,33.68571767,7.440018285,100.3725105,97.74439495,7.604193693,1144.714312
8/26/2006,45.24,-124.2133333,8/26/2006,45.243243,-124.217822,159.2200326,33.71153797,7.418382626,103.1337007,100.4144892,7.617038743,1105.165704
8/26/2006,45.24583333,-124.2788889,8/26/2006,45.243243,-124.270627,180.0472586,33.73480233,7.347905995,99.92121315,97.27490953,7.607354466,1128.58184
8/26/2006,45.08305556,-124.2794444,8/26/2006,45.081081,-124.270627,171.2125481,33.82948689,7.30401144,101.3897769,98.70084042,7.630816822,1068.577789
8/27/2006,44.73694444,-124.6352778,8/27/2006,44.738739,-124.640264,267.2732695,33.92696407,7.085237206,99.9939759,97.29000066,7.630249825,1057.580601
8/27/2006,44.615,-124.7480556,8/27/2006,44.612613,-124.745875,316.1058406,34.00887325,7.027241735,95.27859913,92.67542596,7.612976445,1097.820919
8/31/2006,44.45805556,-124.34,8/31/2006,44.45045,-124.349835,70.81508175,33.48192831,7.985087487,133.5729348,130.1362576,7.700882441,909.474627
8/31/2006,44.37527778,-124.2811111,8/31/2006,44.378378,-124.270627,69.61229278,33.6422547,7.701763254,103.6037629,100.9221418,7.59666466,1171.91785
8/31/2006,44.28055556,-124.2483333,8/31/2006,44.288288,-124.244224,68.62601537,33.68267293,7.594871129,85.84991108,83.62419534,7.533285888,1365.751704
8/31/2006,44.08361111,-124.2822222,8/31/2006,44.09009,-124.270627,73.69431632,33.7238245,7.917259311,98.32741217,95.77745498,7.558844498,1286.451165
8/31/2006,44.07944444,-124.3908333,8/31/2006,44.072072,-124.40264,112.0268614,33.7857829,7.910890941,93.87103167,91.41653098,7.56403258,1265.969345
8/31/2006,44.11416667,-124.3716667,8/31/2006,44.108108,-124.376238,97.48479507,33.71433852,7.825062684,98.79700643,96.22401762,7.569105178,1250.646316
8/31/2006,44.41055556,-124.7286111,8/31/2006,44.414414,-124.719472,136.6787185,33.65584317,7.81609348,108.6282289,105.7852535,7.60169626,1150.058418
9/1/2006,44.18972222,-124.6419444,9/1/2006,44.198198,-124.640264,113.1709999,33.80268921,7.867973211,111.4789251,108.561415,7.638024221,1056.640485
9/1/2006,44.14444444,-124.9519444,9/1/2006,44.144144,-124.957096,335.9236101,34.03918288,6.449923711,71.31502073,69.35338117,7.585765901,1175.195877
9/1/2006,43.955,-124.9536111,9/1/2006,43.963964,-124.957096,374.7038425,34.05004662,6.171174501,65.59241169,63.77421552,7.585587566,1172.902309
9/1/2006,43.64611111,-125.0622222,9/1/2006,43.63964,-125.062706,1022.23568,34.35918019,3.892599664,33.25636794,32.22455422,7.543808177,1219.222901
9/1/2006,43.41916667,-125.1069444,9/1/2006,43.423423,-125.115512,1127.591496,34.39021878,3.628326332,34.25589908,33.17574191,7.548732294,1190.402947
9/7/2006,43.87611111,-124.5433333,9/7/2006,43.873874,-124.534653,151.0562499,33.85738962,7.718346382,106.3553451,103.5478259,7.644467173,1037.590608
9/7/2006,43.82083333,-124.6058333,9/7/2006,43.81982,-124.613861,273.3334494,34.02870057,7.063852726,83.37993578,81.11658457,7.616463877,1097.012533
9/7/2006,43.75583333,-124.5516667,9/7/2006,43.747748,-124.561056,191.8148255,33.99878172,7.478750279,87.97532099,85.62522179,7.617350047,1104.993749
9/7/2006,43.64194444,-124.4619444,9/7/2006,43.63964,-124.455446,126.5593621,33.90782074,7.824896865,93.47576436,91.01605587,7.590960437,1184.91486
9/7/2006,43.41805556,-124.6825,9/7/2006,43.423423,-124.693069,373.3560301,34.0488677,6.498276,72.40676074,70.40322599,7.594218788,1146.191099
9/7/2006,43.3725,-124.6513889,9/7/2006,43.369369,-124.640264,189.42937,33.93051273,7.32657065,93.8920901,91.38770642,7.629126763,1073.176255
9/8/2006,43.32583333,-125.0013889,9/8/2006,43.333333,-125.009901,896.6353363,34.29040757,4.116326017,36.43305224,35.3251811,7.546276178,1222.28008
9/8/2006,43.29527778,-125.0222222,9/8/2006,43.297297,-125.009901,974.5629056,34.35223311,3.895009564,33.11093703,32.09059644,7.544642825,1221.233826
9/8/2006,43.06555556,-124.8777778,9/8/2006,43.063063,-124.877888,358.3811723,34.04358543,6.816622927,81.98348661,79.72416809,7.610191138,1103.766118
9/8/2006,43.05722222,-124.7183333,9/8/2006,43.063063,-124.719472,169.3944001,33.94253514,7.491661978,102.5663788,99.84097375,7.6461937,1030.642811
9/8/2006,43.04805556,-124.6038889,9/8/2006,43.045045,-124.613861,115.8691714,33.93547864,7.855354805,104.5840016,101.8351776,7.644462353,1041.856874
9/8/2006,42.66361111,-124.6927778,9/8/2006,42.666667,-124.693069,223.811601,34.03225023,7.590620562,101.9117887,99.1743192,7.661855786,987.8010044
9/9/2006,42.55638889,-124.5747222,9/9/2006,42.558559,-124.587459,93.217174,33.83422115,7.967004589,125.4557868,122.1821774,7.69458658,923.4434513
9/9/2006,42.58888889,-124.7683333,9/9/2006,42.594595,-124.772277,483.7775699,34.09332813,6.083431243,72.582667,70.53324416,7.603120641,1104.302403
9/9/2006,42.45305556,-124.8119444,9/9/2006,42.45045,-124.825083,528.8602477,34.13879893,5.757110904,54.98748081,53.41998126,7.578518645,1172.034839
9/9/2006,42.30055556,-124.6716667,9/9/2006,42.306306,-124.666667,340.1074987,34.10524884,7.842883926,89.14850209,86.70743865,7.647612348,1014.249187
9/9/2006,42.19833333,-124.7322222,9/9/2006,42.198198,-124.719472,567.455134,34.12008268,5.292180873,41.77127829,40.57168752,7.5272689,1318.708123
9/9/2006,42.23277778,-124.605,9/9/2006,42.234234,-124.613861,255.8840508,34.099008,8.002887496,97.53121263,94.89878197,7.670012523,968.5969263
9/10/2006,42.00166667,-124.6002778,9/10/2006,42,-124.587459,318.136641,34.09622032,7.940674219,97.5232263,94.8641191,7.665644474,972.1423325
9/10/2006,42,-124.5477778,9/10/2006,42,-124.534653,246.9885441,34.07417596,7.98516699,103.556688,100.7672534,7.678966183,947.2882443
5/27/2006,45.53916667,-125.1466667,5/27/2006,45.531532,-125.141914,1171.114995,34.39965547,3.295754272,41.50773954,40.18924856,7.561025428,1148.5769
5/27/2006,45.70388889,-124.7447222,5/27/2006,45.711712,-124.745875,386.2226426,34.10293969,6.056606333,83.7850862,81.45386854,7.631924666,1042.813134
5/27/2006,45.80861111,-124.6388889,5/27/2006,45.801802,-124.640264,215.9465346,33.83099357,7.276237138,105.9515453,103.1204441,7.63770344,1045.407282
5/27/2006,45.94694444,-124.8644444,5/27/2006,45.945946,-124.851485,703.0706171,34.21979813,4.675478385,56.20490248,54.54940263,7.584640117,1134.860007
5/28/2006,46.73916667,-124.3738889,5/28/2006,46.738739,-124.376238,75.46338303,33.40680252,8.059453548,133.0865007,129.6680682,7.669484025,982.4024654
5/28/2006,46.85861111,-124.6833333,5/28/2006,46.864865,-124.693069,129.1861222,33.67274514,7.7035206,123.3411182,120.1135741,7.677259815,960.2452881
5/28/2006,46.69666667,-125.0647222,5/28/2006,46.702703,-125.062706,820.1178732,34.2665694,4.25377231,51.18937063,49.65136942,7.576355222,1145.740356
5/28/2006,46.89666667,-125.1677778,5/28/2006,46.900901,-125.168317,801.6060647,34.25952157,4.494218713,56.36060914,54.67363724,7.582964281,1128.607427
5/29/2006,47.83194444,-125.4425,5/29/2006,47.837838,-125.432343,980.8334943,34.31261431,3.793625984,56.03126855,54.30404562,7.580192366,1107.404509
5/29/2006,47.92861111,-125.2972222,5/29/2006,47.927928,-125.30033,400.4011773,34.12680149,5.999721233,82.2130192,79.91839274,7.633808691,1041.153457
5/29/2006,47.88805556,-125.2113889,5/29/2006,47.891892,-125.221122,230.8833819,33.9648307,6.766110006,118.2642381,115.0765479,7.697643526,901.4776015
5/29/2006,47.96111111,-125.1508333,5/29/2006,47.963964,-125.141914,148.175698,33.54916859,7.411310269,130.0326694,126.6260473,7.703045701,898.8608096
5/30/2006,48.005,-125.7583333,5/30/2006,48,-125.749175,983.8675466,34.31170321,3.755296309,56.82141339,55.0688724,7.581453073,1103.088303
5/30/2006,48.02583333,-125.7333333,5/30/2006,48.018018,-125.722772,868.770333,34.25986013,4.002379999,58.65255612,56.87655556,7.587170689,1103.169109
5/30/2006,48.10027778,-125.86,5/30/2006,48.108108,-125.854785,954.3913899,34.30005858,3.882584183,55.76756707,54.05591471,7.579925527,1113.50432
5/30/2006,48.23805556,-125.6269444,5/30/2006,48.234234,-125.617162,179.2119163,33.80657326,6.978266795,133.967796,130.4069619,7.721712047,853.4797969
5/31/2006,48.22861111,-124.8861111,5/31/2006,48.234234,-124.877888,69.38049015,33.06930369,7.928209123,174.1032956,169.6770963,7.796647198,717.2956297
5/31/2006,48.11111111,-125.3075,5/31/2006,48.108108,-125.30033,222.2537869,33.94556826,6.687977184,135.9919517,132.3321506,7.72234713,844.8467848
5/31/2006,48.03916667,-125.0775,5/31/2006,48.036036,-125.089109,130.6838357,33.54994895,7.398776875,138.4909959,134.8730124,7.72655502,849.535543
5/31/2006,47.99027778,-125.0669444,5/31/2006,47.981982,-125.062706,122.5415443,33.41301714,7.632695872,146.2425891,142.4468313,7.738558537,825.7927629
6/1/2006,47.90416667,-124.9708333,6/1/2006,47.90991,-124.983498,111.7423415,33.35771253,7.787345769,150.6838838,146.7893845,7.742319514,819.166537
6/1/2006,47.78777778,-124.8169444,6/1/2006,47.783784,-124.825083,80.63629681,33.17835049,8.07908052,133.7551883,130.3396807,7.647912351,1032.158446
6/1/2006,47.70444444,-125.0627778,6/1/2006,47.711712,-125.062706,249.861377,34.01333341,6.629651316,116.0109301,112.8682904,7.693929889,907.8650135
6/1/2006,47.56027778,-125.2913889,6/1/2006,47.567568,-125.30033,871.1488253,34.28685791,4.076363745,52.04014284,50.46325072,7.577006968,1136.854168
6/2/2006,47.225,-124.6863889,6/2/2006,47.225225,-124.693069,105.6701028,33.41148138,7.720359109,116.0481199,113.0461249,7.62698848,1086.633896
6/2/2006,47.17277778,-124.9227778,6/2/2006,47.171171,-124.930693,225.3814351,33.94989048,7.017117002,115.7921299,112.6790216,7.680782686,941.1832346
6/3/2006,46.43972222,-124.3066667,6/3/2006,46.432432,-124.29703,68.19471061,33.13556515,8.441362874,101.0310487,98.46507759,7.486994485,1523.946421
6/3/2006,46.205,-124.4136111,6/3/2006,46.198198,-124.40264,123.5929863,33.55726259,7.934155758,115.6680017,112.6577482,7.624233532,1092.073149
6/3/2006,46.28833333,-124.5877778,6/3/2006,46.288288,-124.587459,245.3090818,34.05186363,6.817463032,110.9398942,107.9362359,7.675481092,951.1561513
6/3/2006,46.19027778,-124.9830556,6/3/2006,46.198198,-124.983498,1044.240595,34.35096416,3.735124785,44.74512031,43.35204814,7.562844082,1156.808956
6/4/2006,45.02166667,-124.6941667,6/4/2006,45.027027,-124.693069,420.3522408,34.11353155,6.158026669,94.41368658,91.77322053,7.651438677,986.8063703
6/4/2006,44.88361111,-124.7130556,6/4/2006,44.882883,-124.719472,421.3234582,34.14472987,6.133452758,94.00986706,91.37781629,7.650499319,988.521344
6/8/2006,44.77083333,-124.2066667,6/8/2006,44.774775,-124.217822,77.99043258,33.64825045,7.665413517,122.4915032,119.3151587,7.676971619,964.6878232
6/8/2006,44.96138889,-124.2594444,6/8/2006,44.954955,-124.270627,151.13623,33.79256704,7.262882233,107.1814384,104.3505043,7.649830086,1022.366098
6/8/2006,44.9375,-124.5363889,6/8/2006,44.936937,-124.534653,408.9000283,34.13520297,5.989413761,87.40056731,84.95726884,7.637057311,1022.137072
6/8/2006,45.10444444,-124.5091667,6/8/2006,45.099099,-124.508251,335.5203665,34.09742251,6.102113136,83.71870925,81.4085786,7.632756522,1047.077181
6/9/2006,45.26972222,-124.1855556,6/9/2006,45.261261,-124.191419,136.5187323,33.72293624,7.526687686,92.13571054,89.71612029,7.573497476,1232.189422
6/9/2006,45.29972222,-124.2819444,6/9/2006,45.297297,-124.270627,179.0698132,33.87452576,7.005989023,96.11492192,93.55540459,7.622216003,1090.252095
6/9/2006,45.29861111,-124.6427778,6/9/2006,45.297297,-124.640264,481.2099883,34.14364589,5.64615521,72.30913041,70.26146003,7.610389762,1089.524511
6/9/2006,45.10416667,-124.8622222,6/9/2006,45.099099,-124.851485,681.7216025,34.2112761,4.727434484,51.37865981,49.87071304,7.576105849,1163.255665
6/9/2006,44.94833333,-125.0702778,6/9/2006,44.954955,-125.062706,1171.876533,34.3848626,3.386959607,42.81194834,41.45282181,7.563580819,1139.577803
6/10/2006,44.87527778,-125.0038889,6/10/2006,44.882883,-125.009901,833.3450797,34.29443368,4.400363998,45.00389004,43.64903519,7.568247493,1175.52586
6/10/2006,44.77083333,-124.8322222,6/10/2006,44.774775,-124.825083,466.7553774,34.15023587,5.992014405,96.7253183,93.99606089,7.653857971,974.1531305
6/10/2006,44.73027778,-124.8275,6/10/2006,44.738739,-124.825083,473.7230428,34.15865972,5.985652087,97.2028206,94.45650545,7.654497591,972.0305184
6/10/2006,44.5775,-124.7016667,6/10/2006,44.576577,-124.693069,301.0944884,34.07796513,6.492266397,103.9750344,101.1282626,7.66284127,972.0490766
6/11/2006,44.46166667,-124.7102778,6/11/2006,44.468468,-124.719472,163.2981735,33.72245494,7.430417461,117.3593858,114.262412,7.679551241,950.4128462
6/11/2006,44.50833333,-124.8436111,6/11/2006,44.504505,-124.851485,318.2537286,34.11193371,6.423910893,95.97134131,93.33325909,7.651315875,1000.36298
6/11/2006,44.44055556,-124.8758333,6/11/2006,44.432432,-124.877888,415.999896,34.13687606,6.068271712,78.05687982,75.87317275,7.618920787,1074.54852
6/11/2006,44.37555556,-124.8719444,6/11/2006,44.378378,-124.877888,514.5211567,34.15878547,5.441555772,70.63837728,68.62528421,7.610566524,1083.342931
6/12/2006,44.43055556,-124.3061111,6/12/2006,44.432432,-124.29703,69.80695946,33.5432448,7.868650462,119.0640825,115.9934931,7.63594547,1065.65297
6/12/2006,44.33166667,-124.3175,6/12/2006,44.324324,-124.323432,75.90242692,33.74112905,7.667476976,99.06152248,96.48685617,7.588779119,1194.255032
6/12/2006,44.14805556,-124.2513889,6/12/2006,44.144144,-124.244224,68.71323818,33.59797612,7.880822822,87.99685929,85.72447637,7.537922261,1353.303622
6/12/2006,44.04916667,-124.3880556,6/12/2006,44.054054,-124.376238,107.3234578,33.83293152,7.442302139,96.01160535,93.49349396,7.602933221,1150.18561
6/12/2006,44.17,-124.4913889,6/12/2006,44.162162,-124.481848,110.7118611,33.86002658,7.35565944,95.27846657,92.77512985,7.607915178,1136.645487
6/13/2006,44.13944444,-124.6944444,6/13/2006,44.144144,-124.693069,111.9318216,33.82809041,7.387668631,103.1399279,100.4323996,7.623927753,1092.365976
6/13/2006,43.96861111,-124.8572222,6/13/2006,43.963964,-124.851485,123.7575809,33.87193134,7.233861002,112.5406981,109.5745751,7.672755276,969.0867919
6/13/2006,44.05888889,-125.02,6/13/2006,44.054054,-125.009901,795.6327706,34.24948987,4.377711184,42.25898933,40.99494347,7.56370484,1187.364053
6/13/2006,43.92166667,-124.9491667,6/13/2006,43.927928,-124.957096,437.7427304,34.13088231,5.916018182,59.65551103,57.98005314,7.585369975,1168.622988
6/13/2006,43.8475,-124.5736111,6/13/2006,43.855856,-124.561056,185.3937801,33.86033002,7.144654734,118.5706421,115.4133987,7.69097696,920.0504394
6/14/2006,43.9325,-124.4411111,6/14/2006,43.927928,-124.429043,118.685254,33.76239178,7.424379149,121.1709086,117.9930969,7.689531312,930.8290334
6/14/2006,43.80611111,-124.4138889,6/14/2006,43.801802,-124.40264,113.1662941,33.73049303,7.529543779,125.1726418,121.8975845,7.695369823,918.0003252
6/14/2006,43.7175,-124.3275,6/14/2006,43.711712,-124.323432,103.240366,33.72290642,7.550291432,121.5382676,118.3645869,7.673500195,968.8069915
6/14/2006,43.41888889,-124.5736111,6/14/2006,43.423423,-124.561056,132.7475245,33.5796996,7.826269421,141.6106583,137.9151518,7.728634435,843.8571197
6/15/2006,43.09555556,-124.8052778,6/15/2006,43.099099,-124.79868,237.341397,33.96745513,6.945514834,101.3454819,98.61326149,7.654741664,1000.7946
6/15/2006,42.8825,-124.8919444,6/15/2006,42.882883,-124.90429,414.6189344,34.09833119,6.20326722,64.70463705,62.89783698,7.585461687,1164.907265
6/15/2006,42.96194444,-124.8661111,6/15/2006,42.954955,-124.877888,260.4784586,33.99739573,7.102785131,95.84627793,93.25260262,7.636317817,1045.248229
6/15/2006,42.98333333,-124.5608333,6/15/2006,42.990991,-124.561056,82.86114075,33.52136824,8.141203007,157.33025,153.2725176,7.747757554,808.6987813
6/16/2006,43.4875,-124.8158333,6/16/2006,43.495495,-124.825083,606.2073513,34.21822604,5.289937303,34.39934548,33.40319076,7.538694159,1286.906834
6/16/2006,43.41805556,-124.6061111,6/16/2006,43.423423,-124.613861,174.4505497,33.70191253,7.316139007,125.4372663,122.1208214,7.70473903,890.5326281
6/22/2006,42.61833333,-124.4755556,6/22/2006,42.612613,-124.481848,61.3574885,33.85278606,7.611936488,120.4854171,117.3506643,7.68853292,937.8001632
6/22/2006,42.59444444,-124.7325,6/22/2006,42.594595,-124.719472,264.1757509,33.99144498,6.790651001,91.83779084,89.34764476,7.628396745,1062.918161
5/27/2006,44.6825,-124.9086111,5/27/2006,44.684685,-124.90429,555.1230408,34.1739912,5.0406033,58.54007457,56.85788005,7.592782758,1130.023032
