"sex","cw_mm","day","age_yr","age_yr_int","weight_g","weight_kg"
"Male",134.987717062384,706,1.93424657534247,2,409.743765857545,0.409743765857545
"Male",134.987717062384,707,1.93698630136986,2,409.743765857545,0.409743765857545
"Male",134.987717062384,708,1.93972602739726,2,409.743765857545,0.409743765857545
"Male",134.987717062384,709,1.94246575342466,2,409.743765857545,0.409743765857545
"Male",134.987717062384,710,1.94520547945205,2,409.743765857545,0.409743765857545
"Male",134.987717062384,711,1.94794520547945,2,409.743765857545,0.409743765857545
"Male",134.987717062384,712,1.95068493150685,2,409.743765857545,0.409743765857545
"Male",134.987717062384,713,1.95342465753425,2,409.743765857545,0.409743765857545
"Male",134.987717062384,714,1.95616438356164,2,409.743765857545,0.409743765857545
"Male",134.987717062384,715,1.95890410958904,2,409.743765857545,0.409743765857545
"Male",134.987717062384,716,1.96164383561644,2,409.743765857545,0.409743765857545
"Male",134.987717062384,717,1.96438356164384,2,409.743765857545,0.409743765857545
"Male",134.987717062384,718,1.96712328767123,2,409.743765857545,0.409743765857545
"Male",134.987717062384,719,1.96986301369863,2,409.743765857545,0.409743765857545
"Male",134.987717062384,720,1.97260273972603,2,409.743765857545,0.409743765857545
"Male",134.987717062384,721,1.97534246575342,2,409.743765857545,0.409743765857545
"Male",134.987717062384,722,1.97808219178082,2,409.743765857545,0.409743765857545
"Male",134.987717062384,723,1.98082191780822,2,409.743765857545,0.409743765857545
"Male",134.987717062384,724,1.98356164383562,2,409.743765857545,0.409743765857545
"Male",134.987717062384,725,1.98630136986301,2,409.743765857545,0.409743765857545
"Male",134.987717062384,726,1.98904109589041,2,409.743765857545,0.409743765857545
"Male",134.987717062384,727,1.99178082191781,2,409.743765857545,0.409743765857545
"Male",134.987717062384,728,1.99452054794521,2,409.743765857545,0.409743765857545
"Male",134.987717062384,729,1.9972602739726,2,409.743765857545,0.409743765857545
"Male",134.987717062384,730,2,2,409.743765857545,0.409743765857545
"Male",134.987717062384,731,2.0027397260274,3,409.743765857545,0.409743765857545
"Male",134.987717062384,732,2.00547945205479,3,409.743765857545,0.409743765857545
"Male",134.987717062384,733,2.00821917808219,3,409.743765857545,0.409743765857545
"Male",134.987717062384,734,2.01095890410959,3,409.743765857545,0.409743765857545
"Male",134.987717062384,735,2.01369863013699,3,409.743765857545,0.409743765857545
"Male",134.987717062384,736,2.01643835616438,3,409.743765857545,0.409743765857545
"Male",134.987717062384,737,2.01917808219178,3,409.743765857545,0.409743765857545
"Male",134.987717062384,738,2.02191780821918,3,409.743765857545,0.409743765857545
"Male",134.987717062384,739,2.02465753424658,3,409.743765857545,0.409743765857545
"Male",134.987717062384,740,2.02739726027397,3,409.743765857545,0.409743765857545
"Male",134.987717062384,741,2.03013698630137,3,409.743765857545,0.409743765857545
"Male",134.987717062384,742,2.03287671232877,3,409.743765857545,0.409743765857545
"Male",134.987717062384,743,2.03561643835616,3,409.743765857545,0.409743765857545
"Male",134.987717062384,744,2.03835616438356,3,409.743765857545,0.409743765857545
"Male",134.987717062384,745,2.04109589041096,3,409.743765857545,0.409743765857545
"Male",134.987717062384,746,2.04383561643836,3,409.743765857545,0.409743765857545
"Male",134.987717062384,747,2.04657534246575,3,409.743765857545,0.409743765857545
"Male",134.987717062384,748,2.04931506849315,3,409.743765857545,0.409743765857545
"Male",134.987717062384,749,2.05205479452055,3,409.743765857545,0.409743765857545
"Male",134.987717062384,750,2.05479452054795,3,409.743765857545,0.409743765857545
"Male",134.987717062384,751,2.05753424657534,3,409.743765857545,0.409743765857545
"Male",134.987717062384,752,2.06027397260274,3,409.743765857545,0.409743765857545
"Male",134.987717062384,753,2.06301369863014,3,409.743765857545,0.409743765857545
"Male",134.987717062384,754,2.06575342465753,3,409.743765857545,0.409743765857545
"Male",134.987717062384,755,2.06849315068493,3,409.743765857545,0.409743765857545
"Male",134.987717062384,756,2.07123287671233,3,409.743765857545,0.409743765857545
"Male",134.987717062384,757,2.07397260273973,3,409.743765857545,0.409743765857545
"Male",134.987717062384,758,2.07671232876712,3,409.743765857545,0.409743765857545
"Male",134.987717062384,759,2.07945205479452,3,409.743765857545,0.409743765857545
"Male",134.987717062384,760,2.08219178082192,3,409.743765857545,0.409743765857545
"Male",134.987717062384,761,2.08493150684932,3,409.743765857545,0.409743765857545
"Male",134.987717062384,762,2.08767123287671,3,409.743765857545,0.409743765857545
"Male",134.987717062384,763,2.09041095890411,3,409.743765857545,0.409743765857545
"Male",134.987717062384,764,2.09315068493151,3,409.743765857545,0.409743765857545
"Male",134.987717062384,765,2.0958904109589,3,409.743765857545,0.409743765857545
"Male",134.987717062384,766,2.0986301369863,3,409.743765857545,0.409743765857545
"Male",134.987717062384,767,2.1013698630137,3,409.743765857545,0.409743765857545
"Male",134.987717062384,768,2.1041095890411,3,409.743765857545,0.409743765857545
"Male",134.987717062384,769,2.10684931506849,3,409.743765857545,0.409743765857545
"Male",134.987717062384,770,2.10958904109589,3,409.743765857545,0.409743765857545
"Male",134.987717062384,771,2.11232876712329,3,409.743765857545,0.409743765857545
"Male",134.987717062384,772,2.11506849315069,3,409.743765857545,0.409743765857545
"Male",134.987717062384,773,2.11780821917808,3,409.743765857545,0.409743765857545
"Male",134.987717062384,774,2.12054794520548,3,409.743765857545,0.409743765857545
"Male",134.987717062384,775,2.12328767123288,3,409.743765857545,0.409743765857545
"Male",134.987717062384,776,2.12602739726027,3,409.743765857545,0.409743765857545
"Male",134.987717062384,777,2.12876712328767,3,409.743765857545,0.409743765857545
"Male",134.987717062384,778,2.13150684931507,3,409.743765857545,0.409743765857545
"Male",134.987717062384,779,2.13424657534247,3,409.743765857545,0.409743765857545
"Male",134.987717062384,780,2.13698630136986,3,409.743765857545,0.409743765857545
"Male",134.987717062384,781,2.13972602739726,3,409.743765857545,0.409743765857545
"Male",134.987717062384,782,2.14246575342466,3,409.743765857545,0.409743765857545
"Male",162.767495969507,783,2.14520547945205,3,731.913886278783,0.731913886278783
"Male",162.767495969507,784,2.14794520547945,3,731.913886278783,0.731913886278783
"Male",162.767495969507,785,2.15068493150685,3,731.913886278783,0.731913886278783
"Male",162.767495969507,786,2.15342465753425,3,731.913886278783,0.731913886278783
"Male",162.767495969507,787,2.15616438356164,3,731.913886278783,0.731913886278783
"Male",162.767495969507,788,2.15890410958904,3,731.913886278783,0.731913886278783
"Male",162.767495969507,789,2.16164383561644,3,731.913886278783,0.731913886278783
"Male",162.767495969507,790,2.16438356164384,3,731.913886278783,0.731913886278783
"Male",162.767495969507,791,2.16712328767123,3,731.913886278783,0.731913886278783
"Male",162.767495969507,792,2.16986301369863,3,731.913886278783,0.731913886278783
"Male",162.767495969507,793,2.17260273972603,3,731.913886278783,0.731913886278783
"Male",162.767495969507,794,2.17534246575342,3,731.913886278783,0.731913886278783
"Male",162.767495969507,795,2.17808219178082,3,731.913886278783,0.731913886278783
"Male",162.767495969507,796,2.18082191780822,3,731.913886278783,0.731913886278783
"Male",162.767495969507,797,2.18356164383562,3,731.913886278783,0.731913886278783
"Male",162.767495969507,798,2.18630136986301,3,731.913886278783,0.731913886278783
"Male",162.767495969507,799,2.18904109589041,3,731.913886278783,0.731913886278783
"Male",162.767495969507,800,2.19178082191781,3,731.913886278783,0.731913886278783
"Male",162.767495969507,801,2.19452054794521,3,731.913886278783,0.731913886278783
"Male",162.767495969507,802,2.1972602739726,3,731.913886278783,0.731913886278783
"Male",162.767495969507,803,2.2,3,731.913886278783,0.731913886278783
"Male",162.767495969507,804,2.2027397260274,3,731.913886278783,0.731913886278783
"Male",162.767495969507,805,2.20547945205479,3,731.913886278783,0.731913886278783
"Male",162.767495969507,806,2.20821917808219,3,731.913886278783,0.731913886278783
"Male",162.767495969507,807,2.21095890410959,3,731.913886278783,0.731913886278783
"Male",162.767495969507,808,2.21369863013699,3,731.913886278783,0.731913886278783
"Male",162.767495969507,809,2.21643835616438,3,731.913886278783,0.731913886278783
"Male",162.767495969507,810,2.21917808219178,3,731.913886278783,0.731913886278783
"Male",162.767495969507,811,2.22191780821918,3,731.913886278783,0.731913886278783
"Male",162.767495969507,812,2.22465753424658,3,731.913886278783,0.731913886278783
"Male",162.767495969507,813,2.22739726027397,3,731.913886278783,0.731913886278783
"Male",162.767495969507,814,2.23013698630137,3,731.913886278783,0.731913886278783
"Male",162.767495969507,815,2.23287671232877,3,731.913886278783,0.731913886278783
"Male",162.767495969507,816,2.23561643835616,3,731.913886278783,0.731913886278783
"Male",162.767495969507,817,2.23835616438356,3,731.913886278783,0.731913886278783
"Male",162.767495969507,818,2.24109589041096,3,731.913886278783,0.731913886278783
"Male",162.767495969507,819,2.24383561643836,3,731.913886278783,0.731913886278783
"Male",162.767495969507,820,2.24657534246575,3,731.913886278783,0.731913886278783
"Male",162.767495969507,821,2.24931506849315,3,731.913886278783,0.731913886278783
"Male",162.767495969507,822,2.25205479452055,3,731.913886278783,0.731913886278783
"Male",162.767495969507,823,2.25479452054795,3,731.913886278783,0.731913886278783
"Male",162.767495969507,824,2.25753424657534,3,731.913886278783,0.731913886278783
"Male",162.767495969507,825,2.26027397260274,3,731.913886278783,0.731913886278783
"Male",162.767495969507,826,2.26301369863014,3,731.913886278783,0.731913886278783
"Male",162.767495969507,827,2.26575342465753,3,731.913886278783,0.731913886278783
"Male",162.767495969507,828,2.26849315068493,3,731.913886278783,0.731913886278783
"Male",162.767495969507,829,2.27123287671233,3,731.913886278783,0.731913886278783
"Male",162.767495969507,830,2.27397260273973,3,731.913886278783,0.731913886278783
"Male",162.767495969507,831,2.27671232876712,3,731.913886278783,0.731913886278783
"Male",162.767495969507,832,2.27945205479452,3,731.913886278783,0.731913886278783
"Male",162.767495969507,833,2.28219178082192,3,731.913886278783,0.731913886278783
"Male",162.767495969507,834,2.28493150684932,3,731.913886278783,0.731913886278783
"Male",162.767495969507,835,2.28767123287671,3,731.913886278783,0.731913886278783
"Male",162.767495969507,836,2.29041095890411,3,731.913886278783,0.731913886278783
"Male",162.767495969507,837,2.29315068493151,3,731.913886278783,0.731913886278783
"Male",162.767495969507,838,2.2958904109589,3,731.913886278783,0.731913886278783
"Male",162.767495969507,839,2.2986301369863,3,731.913886278783,0.731913886278783
"Male",162.767495969507,840,2.3013698630137,3,731.913886278783,0.731913886278783
"Male",162.767495969507,841,2.3041095890411,3,731.913886278783,0.731913886278783
"Male",162.767495969507,842,2.30684931506849,3,731.913886278783,0.731913886278783
"Male",162.767495969507,843,2.30958904109589,3,731.913886278783,0.731913886278783
"Male",162.767495969507,844,2.31232876712329,3,731.913886278783,0.731913886278783
"Male",162.767495969507,845,2.31506849315068,3,731.913886278783,0.731913886278783
"Male",162.767495969507,846,2.31780821917808,3,731.913886278783,0.731913886278783
"Male",162.767495969507,847,2.32054794520548,3,731.913886278783,0.731913886278783
"Male",162.767495969507,848,2.32328767123288,3,731.913886278783,0.731913886278783
"Male",162.767495969507,849,2.32602739726027,3,731.913886278783,0.731913886278783
"Male",162.767495969507,850,2.32876712328767,3,731.913886278783,0.731913886278783
"Male",162.767495969507,851,2.33150684931507,3,731.913886278783,0.731913886278783
"Male",162.767495969507,852,2.33424657534247,3,731.913886278783,0.731913886278783
"Male",162.767495969507,853,2.33698630136986,3,731.913886278783,0.731913886278783
"Male",162.767495969507,854,2.33972602739726,3,731.913886278783,0.731913886278783
"Male",162.767495969507,855,2.34246575342466,3,731.913886278783,0.731913886278783
"Male",162.767495969507,856,2.34520547945205,3,731.913886278783,0.731913886278783
"Male",162.767495969507,857,2.34794520547945,3,731.913886278783,0.731913886278783
"Male",162.767495969507,858,2.35068493150685,3,731.913886278783,0.731913886278783
"Male",162.767495969507,859,2.35342465753425,3,731.913886278783,0.731913886278783
"Male",162.767495969507,860,2.35616438356164,3,731.913886278783,0.731913886278783
"Male",162.767495969507,861,2.35890410958904,3,731.913886278783,0.731913886278783
"Male",162.767495969507,862,2.36164383561644,3,731.913886278783,0.731913886278783
"Male",162.767495969507,863,2.36438356164384,3,731.913886278783,0.731913886278783
"Male",162.767495969507,864,2.36712328767123,3,731.913886278783,0.731913886278783
"Male",162.767495969507,865,2.36986301369863,3,731.913886278783,0.731913886278783
"Male",162.767495969507,866,2.37260273972603,3,731.913886278783,0.731913886278783
"Male",162.767495969507,867,2.37534246575342,3,731.913886278783,0.731913886278783
"Male",162.767495969507,868,2.37808219178082,3,731.913886278783,0.731913886278783
"Male",162.767495969507,869,2.38082191780822,3,731.913886278783,0.731913886278783
"Male",162.767495969507,870,2.38356164383562,3,731.913886278783,0.731913886278783
"Male",162.767495969507,871,2.38630136986301,3,731.913886278783,0.731913886278783
"Male",162.767495969507,872,2.38904109589041,3,731.913886278783,0.731913886278783
"Male",162.767495969507,873,2.39178082191781,3,731.913886278783,0.731913886278783
"Male",162.767495969507,874,2.39452054794521,3,731.913886278783,0.731913886278783
"Male",162.767495969507,875,2.3972602739726,3,731.913886278783,0.731913886278783
"Male",162.767495969507,876,2.4,3,731.913886278783,0.731913886278783
"Male",162.767495969507,877,2.4027397260274,3,731.913886278783,0.731913886278783
"Male",162.767495969507,878,2.40547945205479,3,731.913886278783,0.731913886278783
"Male",162.767495969507,879,2.40821917808219,3,731.913886278783,0.731913886278783
"Male",162.767495969507,880,2.41095890410959,3,731.913886278783,0.731913886278783
"Male",162.767495969507,881,2.41369863013699,3,731.913886278783,0.731913886278783
"Male",162.767495969507,882,2.41643835616438,3,731.913886278783,0.731913886278783
"Male",162.767495969507,883,2.41917808219178,3,731.913886278783,0.731913886278783
"Male",162.767495969507,884,2.42191780821918,3,731.913886278783,0.731913886278783
"Male",162.767495969507,885,2.42465753424658,3,731.913886278783,0.731913886278783
"Male",162.767495969507,886,2.42739726027397,3,731.913886278783,0.731913886278783
"Male",162.767495969507,887,2.43013698630137,3,731.913886278783,0.731913886278783
"Male",162.767495969507,888,2.43287671232877,3,731.913886278783,0.731913886278783
"Male",162.767495969507,889,2.43561643835616,3,731.913886278783,0.731913886278783
"Male",162.767495969507,890,2.43835616438356,3,731.913886278783,0.731913886278783
"Male",162.767495969507,891,2.44109589041096,3,731.913886278783,0.731913886278783
"Male",162.767495969507,892,2.44383561643836,3,731.913886278783,0.731913886278783
"Male",162.767495969507,893,2.44657534246575,3,731.913886278783,0.731913886278783
"Male",162.767495969507,894,2.44931506849315,3,731.913886278783,0.731913886278783
"Male",162.767495969507,895,2.45205479452055,3,731.913886278783,0.731913886278783
"Male",162.767495969507,896,2.45479452054795,3,731.913886278783,0.731913886278783
"Male",162.767495969507,897,2.45753424657534,3,731.913886278783,0.731913886278783
"Male",162.767495969507,898,2.46027397260274,3,731.913886278783,0.731913886278783
"Male",162.767495969507,899,2.46301369863014,3,731.913886278783,0.731913886278783
"Male",162.767495969507,900,2.46575342465753,3,731.913886278783,0.731913886278783
"Male",162.767495969507,901,2.46849315068493,3,731.913886278783,0.731913886278783
"Male",162.767495969507,902,2.47123287671233,3,731.913886278783,0.731913886278783
"Male",162.767495969507,903,2.47397260273973,3,731.913886278783,0.731913886278783
"Male",162.767495969507,904,2.47671232876712,3,731.913886278783,0.731913886278783
"Male",162.767495969507,905,2.47945205479452,3,731.913886278783,0.731913886278783
"Male",162.767495969507,906,2.48219178082192,3,731.913886278783,0.731913886278783
"Male",162.767495969507,907,2.48493150684931,3,731.913886278783,0.731913886278783
"Male",162.767495969507,908,2.48767123287671,3,731.913886278783,0.731913886278783
"Male",162.767495969507,909,2.49041095890411,3,731.913886278783,0.731913886278783
"Male",162.767495969507,910,2.49315068493151,3,731.913886278783,0.731913886278783
"Male",162.767495969507,911,2.4958904109589,3,731.913886278783,0.731913886278783
"Male",162.767495969507,912,2.4986301369863,3,731.913886278783,0.731913886278783
"Male",162.767495969507,913,2.5013698630137,3,731.913886278783,0.731913886278783
"Male",162.767495969507,914,2.5041095890411,3,731.913886278783,0.731913886278783
"Male",162.767495969507,915,2.50684931506849,3,731.913886278783,0.731913886278783
"Male",162.767495969507,916,2.50958904109589,3,731.913886278783,0.731913886278783
"Male",162.767495969507,917,2.51232876712329,3,731.913886278783,0.731913886278783
"Male",162.767495969507,918,2.51506849315069,3,731.913886278783,0.731913886278783
"Male",162.767495969507,919,2.51780821917808,3,731.913886278783,0.731913886278783
"Male",162.767495969507,920,2.52054794520548,3,731.913886278783,0.731913886278783
"Male",162.767495969507,921,2.52328767123288,3,731.913886278783,0.731913886278783
"Male",162.767495969507,922,2.52602739726027,3,731.913886278783,0.731913886278783
"Male",162.767495969507,923,2.52876712328767,3,731.913886278783,0.731913886278783
"Male",162.767495969507,924,2.53150684931507,3,731.913886278783,0.731913886278783
"Male",162.767495969507,925,2.53424657534247,3,731.913886278783,0.731913886278783
"Male",162.767495969507,926,2.53698630136986,3,731.913886278783,0.731913886278783
"Male",162.767495969507,927,2.53972602739726,3,731.913886278783,0.731913886278783
"Male",162.767495969507,928,2.54246575342466,3,731.913886278783,0.731913886278783
"Male",162.767495969507,929,2.54520547945205,3,731.913886278783,0.731913886278783
"Male",162.767495969507,930,2.54794520547945,3,731.913886278783,0.731913886278783
"Male",162.767495969507,931,2.55068493150685,3,731.913886278783,0.731913886278783
"Male",162.767495969507,932,2.55342465753425,3,731.913886278783,0.731913886278783
"Male",162.767495969507,933,2.55616438356164,3,731.913886278783,0.731913886278783
"Male",162.767495969507,934,2.55890410958904,3,731.913886278783,0.731913886278783
"Male",162.767495969507,935,2.56164383561644,3,731.913886278783,0.731913886278783
"Male",162.767495969507,936,2.56438356164384,3,731.913886278783,0.731913886278783
"Male",162.767495969507,937,2.56712328767123,3,731.913886278783,0.731913886278783
"Male",162.767495969507,938,2.56986301369863,3,731.913886278783,0.731913886278783
"Male",162.767495969507,939,2.57260273972603,3,731.913886278783,0.731913886278783
"Male",162.767495969507,940,2.57534246575342,3,731.913886278783,0.731913886278783
"Male",162.767495969507,941,2.57808219178082,3,731.913886278783,0.731913886278783
"Male",162.767495969507,942,2.58082191780822,3,731.913886278783,0.731913886278783
"Male",162.767495969507,943,2.58356164383562,3,731.913886278783,0.731913886278783
"Male",162.767495969507,944,2.58630136986301,3,731.913886278783,0.731913886278783
"Male",162.767495969507,945,2.58904109589041,3,731.913886278783,0.731913886278783
"Male",162.767495969507,946,2.59178082191781,3,731.913886278783,0.731913886278783
"Male",162.767495969507,947,2.59452054794521,3,731.913886278783,0.731913886278783
"Male",162.767495969507,948,2.5972602739726,3,731.913886278783,0.731913886278783
"Male",162.767495969507,949,2.6,3,731.913886278783,0.731913886278783
"Male",162.767495969507,950,2.6027397260274,3,731.913886278783,0.731913886278783
"Male",162.767495969507,951,2.60547945205479,3,731.913886278783,0.731913886278783
"Male",162.767495969507,952,2.60821917808219,3,731.913886278783,0.731913886278783
"Male",162.767495969507,953,2.61095890410959,3,731.913886278783,0.731913886278783
"Male",162.767495969507,954,2.61369863013699,3,731.913886278783,0.731913886278783
"Male",162.767495969507,955,2.61643835616438,3,731.913886278783,0.731913886278783
"Male",162.767495969507,956,2.61917808219178,3,731.913886278783,0.731913886278783
"Male",162.767495969507,957,2.62191780821918,3,731.913886278783,0.731913886278783
"Male",162.767495969507,958,2.62465753424658,3,731.913886278783,0.731913886278783
"Male",162.767495969507,959,2.62739726027397,3,731.913886278783,0.731913886278783
"Male",162.767495969507,960,2.63013698630137,3,731.913886278783,0.731913886278783
"Male",162.767495969507,961,2.63287671232877,3,731.913886278783,0.731913886278783
"Male",162.767495969507,962,2.63561643835616,3,731.913886278783,0.731913886278783
"Male",162.767495969507,963,2.63835616438356,3,731.913886278783,0.731913886278783
"Male",162.767495969507,964,2.64109589041096,3,731.913886278783,0.731913886278783
"Male",162.767495969507,965,2.64383561643836,3,731.913886278783,0.731913886278783
"Male",162.767495969507,966,2.64657534246575,3,731.913886278783,0.731913886278783
"Male",162.767495969507,967,2.64931506849315,3,731.913886278783,0.731913886278783
"Male",162.767495969507,968,2.65205479452055,3,731.913886278783,0.731913886278783
"Male",162.767495969507,969,2.65479452054795,3,731.913886278783,0.731913886278783
"Male",162.767495969507,970,2.65753424657534,3,731.913886278783,0.731913886278783
"Male",162.767495969507,971,2.66027397260274,3,731.913886278783,0.731913886278783
"Male",162.767495969507,972,2.66301369863014,3,731.913886278783,0.731913886278783
"Male",162.767495969507,973,2.66575342465753,3,731.913886278783,0.731913886278783
"Male",162.767495969507,974,2.66849315068493,3,731.913886278783,0.731913886278783
"Male",162.767495969507,975,2.67123287671233,3,731.913886278783,0.731913886278783
"Male",162.767495969507,976,2.67397260273973,3,731.913886278783,0.731913886278783
"Male",162.767495969507,977,2.67671232876712,3,731.913886278783,0.731913886278783
"Male",162.767495969507,978,2.67945205479452,3,731.913886278783,0.731913886278783
"Male",162.767495969507,979,2.68219178082192,3,731.913886278783,0.731913886278783
"Male",162.767495969507,980,2.68493150684932,3,731.913886278783,0.731913886278783
"Male",162.767495969507,981,2.68767123287671,3,731.913886278783,0.731913886278783
"Male",162.767495969507,982,2.69041095890411,3,731.913886278783,0.731913886278783
"Male",162.767495969507,983,2.69315068493151,3,731.913886278783,0.731913886278783
"Male",162.767495969507,984,2.6958904109589,3,731.913886278783,0.731913886278783
"Male",162.767495969507,985,2.6986301369863,3,731.913886278783,0.731913886278783
"Male",162.767495969507,986,2.7013698630137,3,731.913886278783,0.731913886278783
"Male",162.767495969507,987,2.7041095890411,3,731.913886278783,0.731913886278783
"Male",162.767495969507,988,2.70684931506849,3,731.913886278783,0.731913886278783
"Male",162.767495969507,989,2.70958904109589,3,731.913886278783,0.731913886278783
"Male",162.767495969507,990,2.71232876712329,3,731.913886278783,0.731913886278783
"Male",162.767495969507,991,2.71506849315068,3,731.913886278783,0.731913886278783
"Male",162.767495969507,992,2.71780821917808,3,731.913886278783,0.731913886278783
"Male",162.767495969507,993,2.72054794520548,3,731.913886278783,0.731913886278783
"Male",162.767495969507,994,2.72328767123288,3,731.913886278783,0.731913886278783
"Male",162.767495969507,995,2.72602739726027,3,731.913886278783,0.731913886278783
"Male",162.767495969507,996,2.72876712328767,3,731.913886278783,0.731913886278783
"Male",162.767495969507,997,2.73150684931507,3,731.913886278783,0.731913886278783
"Male",162.767495969507,998,2.73424657534247,3,731.913886278783,0.731913886278783
"Male",162.767495969507,999,2.73698630136986,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1000,2.73972602739726,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1001,2.74246575342466,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1002,2.74520547945205,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1003,2.74794520547945,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1004,2.75068493150685,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1005,2.75342465753425,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1006,2.75616438356164,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1007,2.75890410958904,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1008,2.76164383561644,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1009,2.76438356164384,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1010,2.76712328767123,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1011,2.76986301369863,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1012,2.77260273972603,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1013,2.77534246575342,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1014,2.77808219178082,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1015,2.78082191780822,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1016,2.78356164383562,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1017,2.78630136986301,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1018,2.78904109589041,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1019,2.79178082191781,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1020,2.79452054794521,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1021,2.7972602739726,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1022,2.8,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1023,2.8027397260274,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1024,2.80547945205479,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1025,2.80821917808219,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1026,2.81095890410959,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1027,2.81369863013699,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1028,2.81643835616438,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1029,2.81917808219178,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1030,2.82191780821918,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1031,2.82465753424658,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1032,2.82739726027397,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1033,2.83013698630137,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1034,2.83287671232877,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1035,2.83561643835616,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1036,2.83835616438356,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1037,2.84109589041096,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1038,2.84383561643836,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1039,2.84657534246575,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1040,2.84931506849315,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1041,2.85205479452055,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1042,2.85479452054795,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1043,2.85753424657534,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1044,2.86027397260274,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1045,2.86301369863014,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1046,2.86575342465753,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1047,2.86849315068493,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1048,2.87123287671233,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1049,2.87397260273973,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1050,2.87671232876712,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1051,2.87945205479452,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1052,2.88219178082192,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1053,2.88493150684931,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1054,2.88767123287671,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1055,2.89041095890411,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1056,2.89315068493151,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1057,2.8958904109589,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1058,2.8986301369863,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1059,2.9013698630137,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1060,2.9041095890411,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1061,2.90684931506849,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1062,2.90958904109589,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1063,2.91232876712329,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1064,2.91506849315068,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1065,2.91780821917808,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1066,2.92054794520548,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1067,2.92328767123288,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1068,2.92602739726027,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1069,2.92876712328767,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1070,2.93150684931507,3,731.913886278783,0.731913886278783
"Male",162.767495969507,1071,2.93424657534247,3,731.913886278783,0.731913886278783
