id_area,area_name,lat_deg,lat_min,lat_dir,lon_deg,lon_min,lon_dir,lat_dd,lon_dd,
18,40-fm (73-m) Contour - Channel Islands - San Clemente Island,32,48.80,N,118,20.52,W,32.8133,-118.3420,
19,40-fm (73-m) Contour - Channel Islands - San Clemente Island,32,49.70,N,118,21.04,W,32.8283,-118.3507,
20,40-fm (73-m) Contour - Channel Islands - San Clemente Island,32,55.04,N,118,27.97,W,32.9173,-118.4662,
21,40-fm (73-m) Contour - Channel Islands - San Clemente Island,32,55.48,N,118,29.01,W,32.9247,-118.4835,
22,40-fm (73-m) Contour - Channel Islands - San Clemente Island,33,00.35,N,118,32.61,W,33.0058,-118.5435,
23,40-fm (73-m) Contour - Channel Islands - San Clemente Island,33,01.79,N,118,33.66,W,33.0298,-118.5610,
24,40-fm (73-m) Contour - Channel Islands - San Clemente Island,33,02.98,N,118,35.40,W,33.0497,-118.5900,
25,40-fm (73-m) Contour - Channel Islands - San Clemente Island,33,03.36,N,118,37.57,W,33.0560,-118.6262,
26,40-fm (73-m) Contour - Channel Islands - San Clemente Island,33,02.94,N,118,38.42,W,33.0490,-118.6403,
1,40-fm (73-m) Contour - Channel Islands - Santa Catalina Island,33,28.90,N,118,36.43,W,33.4817,-118.6072,
2,40-fm (73-m) Contour - Channel Islands - Santa Catalina Island,33,28.49,N,118,36.70,W,33.4748,-118.6117,
3,40-fm (73-m) Contour - Channel Islands - Santa Catalina Island,33,28.02,N,118,36.70,W,33.4670,-118.6117,
4,40-fm (73-m) Contour - Channel Islands - Santa Catalina Island,33,25.81,N,118,33.95,W,33.4302,-118.5658,
5,40-fm (73-m) Contour - Channel Islands - Santa Catalina Island,33,25.78,N,118,32.94,W,33.4297,-118.5490,
6,40-fm (73-m) Contour - Channel Islands - Santa Catalina Island,33,24.77,N,118,29.99,W,33.4128,-118.4998,
7,40-fm (73-m) Contour - Channel Islands - Santa Catalina Island,33,23.19,N,118,29.61,W,33.3865,-118.4935,
8,40-fm (73-m) Contour - Channel Islands - Santa Catalina Island,33,20.88,N,118,30.54,W,33.3480,-118.5090,
9,40-fm (73-m) Contour - Channel Islands - Santa Catalina Island,33,21.06,N,118,31.52,W,33.3510,-118.5253,
10,40-fm (73-m) Contour - Channel Islands - Santa Catalina Island,33,20.43,N,118,31.62,W,33.3405,-118.5270,
11,40-fm (73-m) Contour - Channel Islands - Santa Catalina Island,33,20.45,N,118,30.46,W,33.3408,-118.5077,
12,40-fm (73-m) Contour - Channel Islands - Santa Catalina Island,33,18.71,N,118,27.64,W,33.3118,-118.4607,
13,40-fm (73-m) Contour - Channel Islands - Santa Catalina Island,33,17.36,N,118,18.75,W,33.2893,-118.3125,
14,40-fm (73-m) Contour - Channel Islands - Santa Catalina Island,33,19.17,N,118,17.56,W,33.3195,-118.2927,
15,40-fm (73-m) Contour - Channel Islands - Santa Catalina Island,33,22.24,N,118,19.99,W,33.3707,-118.3332,
16,40-fm (73-m) Contour - Channel Islands - Santa Catalina Island,33,23.31,N,118,20.45,W,33.3885,-118.3408,
17,40-fm (73-m) Contour - Channel Islands - Santa Catalina Island,33,24.71,N,118,22.13,W,33.4118,-118.3688,
18,40-fm (73-m) Contour - Channel Islands - Santa Catalina Island,33,25.27,N,118,23.30,W,33.4212,-118.3883,
19,40-fm (73-m) Contour - Channel Islands - Santa Catalina Island,33,26.73,N,118,28.00,W,33.4455,-118.4667,
20,40-fm (73-m) Contour - Channel Islands - Santa Catalina Island,33,27.91,N,118,29.93,W,33.4652,-118.4988,
21,40-fm (73-m) Contour - Channel Islands - Santa Catalina Island,33,28.79,N,118,32.16,W,33.4798,-118.5360,
22,40-fm (73-m) Contour - Channel Islands - Santa Catalina Island,33,28.90,N,118,36.43,W,33.4817,-118.6072,
1,40-fm (73-m) Contour - Channel Islands - Santa Barbara Island,33,30.87,N,119,02.43,W,33.5145,-119.0405,
2,40-fm (73-m) Contour - Channel Islands - Santa Barbara Island,33,29.87,N,119,00.34,W,33.4978,-119.0057,
3,40-fm (73-m) Contour - Channel Islands - Santa Barbara Island,33,27.08,N,119,01.65,W,33.4513,-119.0275,
4,40-fm (73-m) Contour - Channel Islands - Santa Barbara Island,33,27.64,N,119,03.45,W,33.4607,-119.0575,
5,40-fm (73-m) Contour - Channel Islands - Santa Barbara Island,33,29.12,N,119,04.55,W,33.4853,-119.0758,
6,40-fm (73-m) Contour - Channel Islands - Santa Barbara Island,33,29.66,N,119,05.49,W,33.4943,-119.0915,
7,40-fm (73-m) Contour - Channel Islands - Santa Barbara Island,33,30.87,N,119,02.43,W,33.5145,-119.0405,
1,40-fm (73-m) Contour - Channel Islands - San Nicholas Island,33,19.30,N,119,41.05,W,33.3217,-119.6842,
2,40-fm (73-m) Contour - Channel Islands - San Nicholas Island,33,19.42,N,119,27.88,W,33.3237,-119.4647,
3,40-fm (73-m) Contour - Channel Islands - San Nicholas Island,33,14.31,N,119,17.48,W,33.2385,-119.2913,
4,40-fm (73-m) Contour - Channel Islands - San Nicholas Island,33,12.90,N,119,17.64,W,33.2150,-119.2940,
5,40-fm (73-m) Contour - Channel Islands - San Nicholas Island,33,11.89,N,119,27.26,W,33.1982,-119.4543,
6,40-fm (73-m) Contour - Channel Islands - San Nicholas Island,33,12.19,N,119,29.96,W,33.2032,-119.4993,
7,40-fm (73-m) Contour - Channel Islands - San Nicholas Island,33,15.42,N,119,39.14,W,33.2570,-119.6523,
8,40-fm (73-m) Contour - Channel Islands - San Nicholas Island,33,17.58,N,119,41.38,W,33.2930,-119.6897,
9,40-fm (73-m) Contour - Channel Islands - San Nicholas Island,33,19.30,N,119,41.05,W,33.3217,-119.6842,
1,40-fm (73-m) Contour - Channel Islands - Tanner Bank,32,43.40,N,119,08.56,W,32.7233,-119.1427,
2,40-fm (73-m) Contour - Channel Islands - Tanner Bank,32,41.36,N,119,05.02,W,32.6893,-119.0837,
3,40-fm (73-m) Contour - Channel Islands - Tanner Bank,32,40.07,N,119,05.59,W,32.6678,-119.0932,
4,40-fm (73-m) Contour - Channel Islands - Tanner Bank,32,41.51,N,119,09.76,W,32.6918,-119.1627,
5,40-fm (73-m) Contour - Channel Islands - Tanner Bank,32,43.40,N,119,08.56,W,32.7233,-119.1427,
1,40-fm (73-m) Contour - Channel Islands - Cortes Bank,32,30.00,N,119,12.98,W,32.5000,-119.2163,
2,40-fm (73-m) Contour - Channel Islands - Cortes Bank,32,28.33,N,119,06.81,W,32.4722,-119.1135,
3,40-fm (73-m) Contour - Channel Islands - Cortes Bank,32,25.69,N,119,03.21,W,32.4282,-119.0535,
4,40-fm (73-m) Contour - Channel Islands - Cortes Bank,32,24.66,N,119,03.83,W,32.4110,-119.0638,
5,40-fm (73-m) Contour - Channel Islands - Cortes Bank,32,28.48,N,119,14.66,W,32.4747,-119.2443,
6,40-fm (73-m) Contour - Channel Islands - Cortes Bank,32,30.00,N,119,12.98,W,32.5000,-119.2163,
